Training Time (s),Average CPU Utilization (%),Average Memory Utilization (%),Power Consumption (W),Energy Consumption (J),Test Accuracy
677.5456838607788,82.1331352154532,24.197176820208025,26.455214026745914,17924.61607943483,0.9193999767303467
3152.44549536705,92.73187355943367,25.68640105367139,28.55800371419164,90027.55016547891,0.9190000295639038
2404.3229615688324,92.16352739726025,26.74058219178082,28.445243835616434,68391.55290139688,0.9138000011444092
689.849543094635,81.47953216374269,21.08084795321637,26.32553918128655,18160.66117593044,0.10000000149011612
3180.8350410461426,92.1958089668616,31.24233268356075,28.451648499025342,90500.0005212277,0.10000000149011612
