Training Time (s),Average CPU Utilization (%),Average Memory Utilization (%),Power Consumption (W),Energy Consumption (J),Test Accuracy
102.86964321136475,52.69509803921568,86.45784313725493,57.425588235294114,5907.34977296745,0.9897000193595886
70.68357014656067,66.51142857142857,86.54714285714286,69.86028571428571,4937.974405744484,0.9890999794006348
67.98476958274841,65.11911764705883,87.46764705882353,68.60720588235294,4664.245083627947,0.9837999939918518
62.50156283378601,65.16774193548387,87.12580645161292,68.65096774193549,4290.792773922797,0.9905999898910522
70.10357975959778,65.46428571428572,84.93571428571427,68.91785714285714,4831.388495074852,0.9807000160217285
35.344680070877075,33.70555555555554,84.69444444444447,40.33499999999999,1425.6276706588264,0.9702000021934509
67.97428774833679,64.03823529411764,82.91470588235292,67.63441176470587,4597.400966983612,0.9894999861717224
